27, 125, pa2-unknown-i-output1.txt
  473.78,   226.32,   223.52
  473.91,   229.61,   348.75
  473.77,   233.09,   473.24
  473.06,   351.62,   220.06
  473.42,   354.19,   344.81
  473.41,   356.91,   469.73
  472.26,   476.73,   216.71
  472.34,   479.53,   341.44
  472.84,   481.87,   466.83
  227.39,   223.18,   350.08
  229.30,   223.59,   475.29
  230.49,   223.88,   600.29
  223.38,   347.83,   350.20
  224.75,   347.47,   474.86
  225.96,   347.75,   600.21
  219.36,   472.37,   350.39
  220.95,   472.13,   475.03
  222.00,   472.86,   600.79
  351.19,   226.72,   349.33
  352.19,   226.95,   474.05
  353.08,   226.85,   598.76
  348.13,   350.94,   348.82
  349.08,   350.85,   473.67
  350.17,   351.08,   598.86
  344.60,   476.09,   348.73
  345.44,   475.43,   473.93
  346.91,   475.74,   599.49
  475.85,   229.97,   348.20
  476.39,   230.07,   472.99
  476.93,   230.12,   597.48
  473.15,   354.44,   347.73
  473.98,   354.20,   472.83
  475.06,   353.86,   597.94
  469.96,   479.33,   347.34
  471.05,   479.01,   472.53
  472.23,   478.93,   598.64
  226.54,   224.79,   474.33
  224.35,   223.39,   599.41
  221.76,   222.25,   724.16
  225.53,   348.91,   475.60
  223.07,   347.99,   600.84
  220.49,   347.13,   726.74
  224.78,   473.36,   477.17
  222.23,   472.50,   602.67
  219.88,   472.48,   728.41
  350.00,   225.05,   476.52
  347.28,   223.45,   601.44
  344.85,   221.16,   725.78
  349.75,   349.04,   477.91
  347.17,   347.71,   603.06
  344.86,   346.61,   728.47
  349.70,   473.82,   479.41
  347.22,   472.49,   604.97
  345.30,   471.64,   730.87
  473.74,   224.99,   479.23
  470.95,   223.47,   603.60
  469.18,   221.08,   727.86
  474.83,   348.76,   480.36
  472.35,   347.32,   605.90
  469.96,   345.69,   730.98
  475.30,   473.68,   481.82
  473.02,   471.92,   607.64
  470.89,   471.10,   733.35
  227.37,   225.13,   600.42
  226.19,   221.99,   725.09
  225.24,   218.87,   850.82
